172.20.0.0,172.20.1.188,172.20.1.193,172.20.1.194,172.20.1.198,172.20.1.199,172.20.1.202,172.20.1.203,172.20.1.204,172.20.1.205,172.20.1.206,172.20.1.207,172.20.1.208,172.20.1.209,172.20.1.210,172.20.1.212,172.20.1.213,172.20.1.214,172.20.1.215,172.20.1.216,172.20.1.217,172.20.1.218,172.20.1.219,172.20.1.220,172.20.1.221,172.20.1.222,172.20.2.203,172.20.2.209,172.20.2.212,172.20.2.217,172.20.2.218,172.20.2.221,172.20.2.222,172.20.2.223,172.20.2.224,172.20.2.225,172.20.2.226,172.20.2.229,172.20.2.230,172.20.2.231,172.20.2.232,172.20.2.233,172.20.2.234,172.20.2.235,172.20.2.236,172.20.2.237,172.20.2.238,172.20.1.187,172.20.1.192,172.20.1.195,172.20.1.196,172.20.1.201,172.20.1.211,172.20.2.199,172.20.2.207,172.20.2.239,172.20.2.228,172.20.2.240
1848,0,0,0,0,0,3067,2087,1781,1404,1672,342,4094,3451,11251,2351,2721,1853,1791,4184,1765,7662,0,3246,3645,1362,0,0,148,3287,1915,2660,570,570,760,2285,14900,3957,1673,0,1419,345,3982,4426,1228,5278,3325,0,0,0,0,0,400,0,0,1492,407,35480
3175,0,0,0,0,0,2298,1567,4279,1672,2921,2161,6863,2614,14008,1999,2558,2116,2828,4540,3416,5939,194,6802,8059,1521,0,0,74,3725,765,877,760,570,1900,5250,16101,3005,2345,3005,3272,2280,9478,1584,3451,6804,2316,0,0,0,0,0,2093,0,0,4131,0,31026
414,0,0,0,0,0,2993,1707,1552,1401,2432,1672,1552,6254,12940,987,2810,3131,261,3951,3080,6914,831,3625,3555,148,0,0,74,3361,575,1089,1330,1900,2660,1330,13747,760,1330,1330,2924,2354,6380,2294,1751,4385,2307,0,0,0,0,0,0,0,0,3507,407,20861
4694,0,0,0,0,0,1594,3192,1524,2242,2351,831,764,2804,14525,1858,3009,2526,1872,1741,3133,3034,3002,5095,5750,1900,0,0,74,3693,1150,1520,1330,1330,2850,2815,16555,3947,1900,2245,2090,570,8307,2228,1766,2660,1225,0,0,0,0,0,2518,0,0,2178,0,8995
2425,0,0,0,0,0,3359,1591,6213,1517,1520,1102,5508,6180,14750,1267,2332,3055,74,2345,1800,5196,831,5447,4735,1334,0,0,0,2751,1340,1659,2090,4038,2290,2660,13688,1330,1788,1143,2595,1106,11470,3525,1651,570,4075,0,0,0,0,0,800,0,0,3198,0,17694
1656,0,0,0,0,0,908,1070,1517,7063,2854,2847,1524,1478,14941,1861,1977,1393,2109,2380,3961,6061,2242,2585,2284,1552,0,0,148,2635,2680,2632,2090,3292,2480,3947,16831,4862,3717,1297,1455,1152,8383,2886,2582,1330,1554,0,0,0,0,0,400,0,0,1872,0,17636
2864,0,0,0,0,0,2395,1594,2808,570,1330,760,3377,951,12679,1672,1775,2038,797,5621,3392,10541,3037,1638,4334,1901,0,0,74,2451,0,1836,1900,570,760,4136,15301,1132,2660,1675,2750,3005,10243,3812,2163,1140,4003,0,0,0,0,0,1271,0,0,2306,0,35201
1726,0,0,0,0,0,3688,528,831,1404,342,2854,1923,6260,14579,831,2856,1876,1527,3036,2902,2236,1330,5402,5303,982,0,0,74,3033,2680,760,2090,570,1900,2660,13351,1330,570,1900,1330,1330,9546,2734,2660,1520,1408,0,0,0,0,0,400,0,0,2914,407,8911
3360,0,0,0,0,0,1337,2831,3002,2094,1401,1781,4324,565,11898,1102,2111,2187,2063,3125,2321,7186,570,4087,4577,1711,0,0,148,3111,0,1140,570,2090,1330,3005,14168,3958,1683,1900,2554,1330,7452,3472,2367,1520,3525,0,0,0,0,0,1709,0,0,1220,0,35549
340,0,0,0,0,0,2999,2416,1974,261,1102,912,5688,631,12058,2921,2730,1474,2867,2166,2903,2316,831,3295,4902,222,0,0,74,3439,1340,760,1330,0,1900,2090,15422,2660,1140,1140,1330,1330,9498,760,1140,1520,1154,0,0,0,0,0,0,0,0,1628,407,74
3973,0,0,0,0,0,1943,1807,2094,1102,1781,1401,1521,4479,13948,954,3118,2805,1492,2031,2486,1549,2432,2508,3150,757,0,0,74,3580,2680,1520,1900,1900,0,1330,14931,2090,760,0,1330,2660,4942,1459,1900,760,1710,0,0,0,0,0,2012,0,0,2959,0,148
2147,0,0,0,0,0,1663,2669,834,261,1862,1672,1495,2994,14269,1520,1598,1463,261,3221,3094,1746,1401,5238,4980,1140,0,0,0,3407,1340,1900,2090,570,1710,3575,12123,5440,2090,1330,570,1900,9155,1520,1330,1900,1079,0,0,0,0,0,674,0,0,2315,407,74
3957,0,0,0,0,0,2514,2432,1707,2048,2660,2921,140119,3138,14078,3900,3356,3681,2299,2477,2258,1140,3002,5475,2701,1214,0,0,74,104775,0,2660,1330,2090,1520,3765,19433,0,0,1330,1900,1330,9080,1459,2660,2660,1124,0,0,0,0,0,1667,0,0,4151,0,0
2899,0,0,0,0,0,947,2734,1478,2281,1404,3051,1764,2847,16803,5471,2478,2609,649,3361,2721,2351,2161,4633,3850,1711,0,0,74,4133,1915,2660,6010,2090,1520,2090,17618,760,0,2850,2090,1330,8228,2090,1330,0,1330,0,0,0,0,0,1116,0,0,2639,0,74
1848,0,0,0,0,0,2238,2401,1591,1140,1288,718,2242,3652,13896,1748,1288,1400,2486,3366,1837,2284,3420,2697,4381,792,0,0,74,2857,1340,1330,760,1900,570,1520,15898,1900,1330,1900,570,1330,10480,2821,760,1330,2090,0,0,0,0,0,516,0,0,2578,407,0
3883,0,0,0,0,0,3680,1521,342,2094,2351,74,831,3569,12469,2094,1288,2559,913,5797,4640,2309,2618,3020,2363,2281,0,0,74,2878,1915,2660,2090,1330,760,760,15919,570,1520,2090,1140,1140,7785,0,1330,1900,332,0,0,0,0,0,2273,0,0,1574,0,148
4964,0,0,0,0,0,2835,1654,2161,1594,2432,2432,3525,644,14158,1591,3536,2044,1527,2167,3099,1746,1594,5172,3560,982,0,0,74,3555,765,2090,1330,760,2850,3575,16043,2435,570,570,760,1330,6757,1648,1900,2850,2660,0,0,0,0,0,2876,0,0,1593,407,74
4171,0,0,0,0,0,966,1795,1714,2432,261,1021,3611,2614,14344,3762,2692,1935,723,2293,1731,1475,2432,1753,3664,1517,0,0,148,3333,1530,1900,570,1140,760,4335,15738,2660,1900,1900,1140,0,5705,3420,2090,1330,760,0,0,0,0,0,2118,0,0,1248,0,74
2543,0,0,0,0,0,2230,2161,3494,1021,1672,2242,3524,2351,11943,1021,1591,261,1026,1229,2381,1936,2921,3285,2001,2474,0,0,0,3781,0,1330,1520,1900,1592,1330,16444,1900,570,1520,0,1330,2736,1330,1330,2090,2219,0,0,0,0,0,800,0,0,1330,407,74
3751,0,0,0,0,0,834,3002,1521,1862,1021,831,3041,1478,16345,2808,1102,2124,959,2163,3171,757,3192,3340,3471,2808,0,0,74,3312,1340,570,1330,2724,1330,1330,17181,2660,1520,1520,1900,1330,4960,1330,3230,1520,1330,0,0,0,0,0,1938,0,0,2904,0,0
2887,0,0,0,0,0,2400,2161,1478,2277,1330,2048,1965,3766,12795,1100,3430,2480,2063,2695,3397,718,1591,4311,4615,954,0,0,74,2931,1340,1140,3230,2660,760,570,16154,1330,1900,760,2090,1140,7546,2408,0,570,760,0,0,0,0,0,1419,0,0,1570,0,148
148,0,0,0,0,0,2432,954,1517,2048,2090,194,764,982,12198,1552,2519,134120,2109,1711,2660,1520,1672,381,982,2122,0,0,74,104292,0,570,1520,570,1330,1330,13762,1330,760,1900,1900,2090,1900,570,760,2660,2090,0,0,0,0,0,0,0,0,1178,0,0
2277,0,0,0,0,0,187,2164,1672,1524,2351,1520,2921,2854,15086,954,2164,2164,1372,1552,831,2882,760,2692,1141,2281,0,0,74,2730,1915,2090,1900,2090,570,2660,17111,2470,570,1330,760,1330,760,760,1900,2090,2660,0,0,0,0,0,800,0,0,1330,0,148
340,0,0,0,0,0,1482,2281,1021,1974,1672,1855,1672,1404,15433,644,1327,1711,762,2471,2854,1936,570,1517,1478,1552,0,0,74,3397,575,1330,2090,570,1710,3028,14189,1876,570,1900,2090,2090,1710,570,2090,760,1900,0,0,0,0,0,0,0,0,2850,407,74
3969,0,0,0,0,0,2161,908,4560,1672,1781,134598,2087,2242,12384,1102,1601,222,148,1404,2351,2425,1714,1288,2847,1711,0,0,148,106483,575,2660,1900,0,1330,0,14811,2660,1900,0,760,1330,1900,1330,1330,1900,570,0,0,0,0,0,2009,0,0,2281,0,74
2221,0,0,0,0,0,2284,757,2122,1401,342,2882,1288,1971,13752,2921,1517,2400,836,194,1482,1556,2161,1974,2660,718,0,0,0,3280,765,760,1330,1330,1330,2090,15288,1330,1140,1900,1520,2090,2660,1900,1330,760,1900,0,0,0,0,0,790,0,0,951,407,74
3973,0,0,0,0,0,2734,1672,1141,2242,2351,2281,2277,1102,12870,2808,1672,573,2447,2087,1591,1021,1672,134739,1552,0,0,0,74,105829,1340,1140,1140,570,1330,1520,15161,760,1330,1520,1900,1330,1900,1330,760,2660,1330,0,0,0,0,0,1822,0,0,1539,0,0
2673,0,0,0,0,0,1334,1021,2660,1707,2284,792,644,1517,11722,947,2161,1021,1224,3378,2048,1056,2161,644,1524,760,0,0,0,2409,575,760,1900,1520,2090,2660,14269,570,760,760,1710,1330,1900,1330,0,1330,1140,0,0,0,0,0,1000,0,0,760,0,148
222,0,0,0,0,0,2808,2284,0,2312,760,1711,764,908,13677,2238,1524,2094,959,1711,2657,1404,1482,757,2122,2048,0,0,74,2744,575,1900,1900,0,1330,2660,15001,1900,1520,760,2090,2090,1330,760,1140,2090,2090,0,0,0,0,0,0,0,0,570,0,74
1103,0,0,0,0,0,2087,834,2657,2090,0,1900,1404,3041,14013,2284,1404,1668,1488,1552,0,2882,757,2048,3801,951,0,0,74,2120,1340,2090,570,2090,1900,760,16555,1140,1330,0,1330,1140,2090,1900,2090,2090,2090,0,0,0,0,0,745,0,0,1330,0,148
2147,0,0,0,0,0,2048,954,2122,1594,2242,570,912,2734,15006,1214,1759,1949,2867,1141,1524,2316,1330,1591,2312,1552,0,0,74,2927,1150,0,2090,2660,1330,2660,15267,0,1900,1330,1900,2660,570,1330,1330,2660,2660,0,0,0,0,0,674,0,0,1178,407,74
3943,0,0,0,0,0,1021,2808,3041,764,2351,947,261,1334,12754,1714,2808,1552,913,1404,1974,1021,1330,3002,135294,2471,0,0,148,105155,0,2090,2090,1520,1900,2660,16113,760,2660,1330,1330,0,1330,760,2090,2090,1520,0,0,0,0,0,1854,0,0,1330,0,0
2151,0,0,0,0,0,2242,1401,1552,1021,2763,1932,1858,831,14846,1401,2847,1921,2292,2094,1672,1746,1591,2921,2122,792,0,0,0,4151,0,2470,1330,570,1900,1900,16847,1900,1900,1900,1900,570,2090,1900,760,1330,2090,0,0,0,0,0,600,0,0,3230,407,74
4224,0,0,0,0,0,1404,718,2281,1102,134143,381,187,912,14489,1672,1668,908,1872,570,3681,1021,3002,1524,1520,947,0,0,148,104687,765,0,1900,1900,2090,570,12102,2090,570,2660,1140,1520,2090,1330,1520,1900,2090,0,0,0,0,0,2086,0,0,2090,0,0
2982,0,0,0,0,0,1714,2351,2734,2161,1552,2122,4630,2277,11246,947,1591,1517,2366,792,1102,1820,1591,2164,1517,1140,0,0,0,4461,1340,570,1330,1900,1900,1330,16781,570,570,1520,1330,0,2090,2090,570,570,1330,0,0,0,0,0,1419,0,0,1140,407,148
2539,0,0,0,0,0,2312,2432,1478,2048,2094,1711,1102,222,10103,1478,1907,767,769,757,947,4444,342,951,74,644,0,0,74,4912,1150,1330,1330,1330,0,0,10504,1900,1140,1520,570,2660,1330,570,760,1140,1330,0,0,0,0,0,1296,0,0,418,0,74
2499,0,0,0,0,0,1327,2366,2090,1711,2660,1214,644,1330,11717,2277,1857,1974,839,3030,2899,3146,1591,2048,3041,2471,0,0,148,2296,0,1140,1330,1900,1900,2090,18355,0,1330,2850,1330,1330,3935,760,570,570,760,0,0,0,0,0,916,0,0,1574,0,148
1955,0,0,0,0,0,1668,2854,2122,760,1900,908,1524,2312,11582,1974,2664,2164,1911,3138,3761,3115,1478,1835,222,2312,0,0,74,3079,1915,1140,1330,1140,760,1900,18590,1330,760,570,1520,1140,3597,1330,1330,2470,1330,0,0,0,0,0,600,0,0,814,0,74
3891,0,0,0,0,0,2704,3213,2281,1334,1517,1330,2312,951,16048,1714,1152,1214,1678,1058,2512,1404,760,2330,3686,1711,0,0,148,2924,2105,760,1330,570,3420,2090,14419,3575,2090,760,1140,2090,6328,1330,1330,2660,2090,0,0,0,0,0,2093,0,0,1520,0,0
2221,0,0,0,0,0,3331,757,982,2164,2502,2238,1517,5119,11797,1404,1942,2287,952,764,3133,1028,834,3249,1310,222,0,0,74,3202,765,1330,0,2090,760,1710,15120,570,0,1900,2280,570,2410,2660,760,1330,2977,0,0,0,0,0,600,0,0,1974,407,74
3854,0,0,0,0,0,644,1478,3611,2242,3041,1141,2432,1711,12730,1672,908,908,913,1404,1152,74,2432,1356,3494,1517,0,0,74,3573,2680,570,1140,760,1900,1330,14489,2815,760,2660,570,1330,2321,570,1900,1520,570,0,0,0,0,0,1696,0,0,2090,0,0
3164,0,0,0,0,0,4916,1276,3642,1848,2882,982,3753,2113,13020,831,1284,2540,1026,1948,1993,2010,831,4498,4671,954,0,0,0,5117,1340,1330,1520,0,1330,3765,14790,1900,2660,2280,2090,1330,8239,319,570,1330,570,0,0,0,0,0,1232,0,0,1628,407,148
2317,0,0,0,0,0,222,2560,2284,133803,381,2281,4479,760,14569,2238,2045,1478,1534,1772,2847,2351,1102,3510,2556,1668,0,0,74,104824,1340,760,2090,1330,2090,2090,14825,2660,1520,2660,570,570,4016,760,1900,1520,2219,0,0,0,0,0,1254,0,0,1004,0,74
1154,0,0,0,0,0,1831,2489,1520,2161,2164,792,834,1129,13527,1844,2614,4563,222,2791,3872,1130,2921,3687,2603,2094,0,0,148,2892,765,570,2090,1140,1900,1140,14996,1330,2090,2090,2660,2660,8057,1330,570,1330,1330,0,0,0,0,0,745,0,0,732,0,148
148,0,0,0,0,0,876,194,1330,2432,760,2094,1907,3389,17212,1895,3234,1642,1534,4600,3097,2161,1102,2827,2798,2312,0,0,74,2568,765,1900,3230,3420,1900,1520,14013,1140,1900,570,2660,2090,7209,1154,2090,2660,1900,0,0,0,0,0,0,0,0,2806,0,74
1955,0,0,0,0,0,1046,644,1141,1404,1327,0,2536,3758,10618,1524,1752,2427,1562,3522,2821,2692,1900,4712,3361,1141,0,0,148,2571,1340,570,760,2660,760,1900,14931,3005,1330,570,1330,1140,5926,0,1342,2090,1460,0,0,0,0,0,600,0,0,488,0,0
1774,0,0,0,0,0,2218,1565,3072,2284,1478,2660,3758,2684,10364,3561,1778,5075,1858,3617,4286,1598,1330,3462,3424,2122,0,0,74,4592,1915,570,0,1140,2090,760,18552,1140,570,570,760,1330,10511,2222,570,1330,1330,0,0,0,0,0,400,0,0,1628,407,74
4293,0,0,0,0,0,1299,2205,1711,908,2281,1521,4283,2083,10884,136119,2501,1447,63574,1292,1231,1594,2284,3410,3583,3041,0,0,0,199012,1340,760,570,1330,760,1520,14088,2090,0,1330,1330,1330,10825,570,1330,1330,1649,0,0,0,0,0,2209,0,0,1248,0,0
2617,0,0,0,0,0,2596,2734,982,187,982,982,2582,3735,13788,831,1970,2731,261,3811,2884,1820,1781,3622,3373,718,0,0,0,3534,1150,1330,1520,1900,1330,1330,11461,3575,1330,2090,1330,1900,8272,1650,760,1140,1140,0,0,0,0,0,1064,0,0,2388,407,148
2346,0,0,0,0,0,3196,1482,3041,342,1521,1711,1288,3001,13793,1102,1678,1845,917,1799,2168,1095,1672,2599,3492,570,0,0,0,3848,1915,2470,760,1520,1900,3575,11211,3005,0,570,2090,570,5901,1710,1330,2090,1458,0,0,0,0,0,1296,0,0,3663,0,74
1410,0,0,0,0,0,3334,2502,1330,1591,834,792,7027,760,12795,1934,3313,2041,1530,2816,3369,6251,3111,4722,5205,187,0,0,148,2321,1340,1827,1140,1330,0,3005,15637,1900,2090,1675,2253,2244,11219,1459,3097,2660,888,0,0,0,0,0,600,0,0,2632,0,23775
340,0,0,0,0,0,1088,2516,2164,1482,1672,3041,2657,3079,13682,1672,2156,1514,1915,2314,2384,8857,912,2595,3773,644,0,0,74,3485,1340,887,1330,1330,1330,1713,13868,2660,1330,2162,3319,1140,7549,3140,4015,570,1756,0,0,0,0,0,0,0,0,3256,407,29670
2146,0,0,0,0,0,2406,951,947,3494,2671,1900,834,3142,13719,2874,3439,1857,2109,3189,2925,3389,2087,4127,3921,1141,0,0,148,2127,575,1330,4963,1900,0,3765,15161,5811,1900,760,1330,1687,8112,1657,2660,0,2303,0,0,0,0,0,797,0,0,2199,0,8777
2147,0,0,0,0,0,567,764,1362,2471,2048,834,4330,134354,14264,1929,2402,2898,2366,3995,4249,2262,1404,4267,3976,1552,0,0,74,105078,765,570,1330,2660,0,2660,14349,1900,1330,2090,1900,1140,10405,2737,2090,1330,1226,0,0,0,0,0,600,0,0,2271,407,8812
4478,0,0,0,0,0,1482,2556,2281,1974,2281,1517,3599,2351,13969,2417,2040,2741,1872,2304,393,6009,2660,2462,2138,1901,0,0,74,3259,1340,898,2090,1330,1900,1140,17773,2272,1330,570,2660,1675,5363,2228,1330,1330,2217,0,0,0,0,0,1980,0,0,2388,0,8800
2492,0,0,0,0,0,2280,2660,1742,187,982,2312,1517,4107,12715,1591,3300,1512,1791,5443,6424,5775,2734,3542,2672,1742,0,0,0,3654,575,1650,570,2470,1140,3377,16449,2245,1330,1105,1461,2090,9989,3005,2414,1900,4347,0,0,0,0,0,800,0,0,1302,407,17685
2861,0,0,0,0,0,2748,2872,951,1478,951,1141,3526,1963,12283,2242,817,2095,342,2213,2877,6509,2242,4197,4059,2277,0,0,0,3601,1530,0,1520,1900,1330,2435,13266,4137,2227,1330,334,2435,7744,2632,330,1140,3224,0,0,0,0,0,1718,0,0,3372,0,25851
1323,0,0,0,0,0,2052,3562,2312,2351,2882,1742,1961,5762,12689,1781,2120,2150,1717,2252,2634,9386,1591,3258,3390,1900,0,0,148,3333,1340,1900,760,1140,1330,3737,16118,4842,2432,1865,3062,1691,10162,3287,1402,1330,2527,0,0,0,0,0,597,0,0,1220,407,44739
4035,0,0,0,0,0,1530,6203,1330,2854,764,1711,5778,2612,13431,1443,4277,3745,74,3341,2069,6378,2242,4812,4441,1594,0,0,74,4225,1915,1330,2090,760,0,3575,14112,1330,1102,1674,3422,1865,11676,4738,2744,1900,2636,0,0,0,0,0,1886,0,0,3352,0,35549
1955,0,0,0,0,0,2981,2429,1900,5134,2660,1362,1584,1900,14825,1401,2315,2452,1530,3068,4186,6569,2161,3735,3462,1711,0,0,148,2479,1530,2966,2090,570,1721,930,18623,1900,3904,1330,4016,760,6741,3921,2239,5219,3804,0,0,0,0,0,600,0,0,2727,0,19307
2425,0,0,0,0,0,2207,1850,2808,5635,1404,1900,3570,4853,14264,3329,3842,3107,261,3322,5643,6227,718,4225,6038,2312,0,0,74,2829,575,315,2660,1915,570,3005,17184,4706,2385,2470,1218,2817,8847,2814,2917,5574,3772,0,0,0,0,0,916,0,0,2624,0,29311
2095,0,0,0,0,0,3636,1456,2281,1362,2657,1330,4651,5825,11016,2434,3069,3842,1682,5174,5631,7004,570,6442,6568,381,0,0,74,3061,765,1089,2470,1900,1900,4517,16074,2059,1140,1485,1222,345,10364,4216,2559,8151,2520,0,0,0,0,0,871,0,0,1786,0,17614
7470,0,0,0,0,0,1644,1900,792,1517,2122,2808,1711,2432,13056,1672,2910,1249,2176,5095,4501,5296,1330,3978,2357,2122,0,0,0,3139,2105,893,1140,2660,570,760,17297,4145,1330,1330,1651,1330,6194,1640,1660,2383,3212,0,0,0,0,0,4172,0,0,2632,407,26375
2317,0,0,0,0,0,3600,1140,381,1478,2471,1711,148,4758,13834,1549,2524,2656,1492,4924,2898,6041,2242,4826,4193,1711,0,0,0,3915,0,1330,3884,1900,1900,4817,13638,2273,570,1674,1649,1863,5365,2564,1850,4716,4335,0,0,0,0,0,1467,0,0,1952,0,17665
1183,0,0,0,0,0,1234,2632,792,2087,1552,982,4504,2242,12795,261,1962,1780,1026,4099,2317,4945,1781,5194,3783,1404,0,0,148,3227,1150,887,3420,760,1330,760,13708,3005,2470,1330,0,760,11508,1734,3230,2039,1101,0,0,0,0,0,400,0,0,2062,407,8910
3973,0,0,0,0,0,2877,1456,194,954,951,2281,2389,5222,12764,1482,2791,1988,1414,4286,3074,5831,1102,5491,4431,1594,0,0,74,3404,1530,760,760,1330,1330,1891,12389,2090,760,2261,2915,3114,7232,1541,321,5598,3953,0,0,0,0,0,1864,0,0,3047,0,17050
1955,0,0,0,0,0,1077,2058,2090,2734,1214,2312,2535,4445,12896,1744,2280,2470,575,3829,3567,6280,2161,5742,4890,954,0,0,148,2098,765,570,1330,0,1900,5835,17693,5064,1466,1330,2038,2435,5936,3220,891,4866,2769,0,0,0,0,0,674,0,0,2063,0,42233
2304,0,0,0,0,0,1076,2230,570,2281,2071,2487,6387,3951,12967,2445,3161,2332,0,2595,1841,7007,1672,6955,4299,1552,0,0,74,2533,1150,1330,4520,1330,1140,1330,13085,1132,1520,1900,1651,1330,9579,3909,1655,5453,2567,0,0,0,0,0,800,0,0,2154,0,25018
1955,0,0,0,0,0,2695,222,1711,2312,2531,2478,3107,3638,16579,446,1792,3806,1682,1960,3725,2752,2090,5075,6687,3041,0,0,74,2906,0,570,6394,1900,1900,4870,14419,3765,1330,0,2751,1513,8932,2660,2744,3986,2410,0,0,0,0,0,600,0,0,3243,0,12056
2543,0,0,0,0,0,1138,4049,222,1141,1478,1330,2281,2056,14504,2416,2100,3089,836,5400,3063,9303,2087,5327,3087,1362,0,0,0,3242,2680,1037,570,1520,1900,1700,13121,1330,1140,1863,2759,760,9484,2631,2383,9371,2327,0,0,0,0,0,916,0,0,3616,407,29677
2885,0,0,0,0,0,4758,1938,4888,908,2471,1517,1280,6267,15968,2014,2548,3217,1107,5388,3925,3994,764,6810,6335,3041,0,0,74,3573,1340,570,1330,1140,2660,6200,17306,7241,2345,760,1693,4178,6563,2165,1900,8467,3065,0,0,0,0,0,1725,0,0,3887,0,8889
736,0,0,0,0,0,2535,2430,2882,187,1552,2312,6064,5580,12609,2622,2495,3068,1601,5263,7149,6996,1971,5803,5998,2808,0,0,74,3569,765,1520,1330,1140,1520,2462,15487,1330,1140,927,2335,760,11343,4862,2415,11606,2773,0,0,0,0,0,200,0,0,3554,407,17655
4671,0,0,0,0,0,2319,1850,1141,0,951,2281,4824,1963,15497,1445,3229,2309,1682,1797,2004,3691,1862,5568,6281,834,0,0,74,3926,2680,2090,2660,0,1520,4905,11471,1330,1330,2660,891,1900,8168,2429,2912,7312,647,0,0,0,0,0,2138,0,0,1964,0,8892
2221,0,0,0,0,0,1327,2192,1900,5027,982,74,4009,6752,13795,2161,1680,3562,1150,3574,3482,7085,2161,5880,5999,1707,0,0,148,2458,1340,1330,570,2090,1151,570,14470,4292,4117,2090,2580,3764,9892,2712,2379,8120,4315,0,0,0,0,0,600,0,0,3025,407,34609
2522,0,0,0,0,0,1648,1335,2164,2854,2284,1102,1524,1478,15422,2432,3189,1674,2102,3836,3298,2826,1862,3486,4751,2164,0,0,74,3115,2870,0,1330,2660,2090,2245,15386,1330,2090,2164,2989,1330,6868,1658,1900,4925,2418,0,0,0,0,0,1032,0,0,2306,0,8914
4683,0,0,0,0,0,1936,1588,0,792,1330,2351,6065,2882,12769,1591,1815,2736,959,4237,3053,7021,1517,5841,6318,1901,0,0,74,2592,1915,0,2660,760,1330,4870,12353,5064,1673,345,1990,2090,9195,2980,2731,5592,3279,0,0,0,0,0,2483,0,0,3066,0,35562
1331,0,0,0,0,0,2667,2471,2122,1711,2048,908,2094,3726,13793,3747,2946,4763,1601,3828,2328,5524,1404,4469,5316,1552,0,0,148,3277,2105,1900,2090,570,1330,1330,18872,2435,1671,1900,1659,915,4348,2806,2221,7882,1591,0,0,0,0,0,516,0,0,2883,407,17825
3922,0,0,0,0,0,1672,74,4721,1552,1521,2087,6820,2921,12715,1240,3054,4046,1107,3514,2068,3171,1330,4515,5310,2281,0,0,0,3294,765,2207,760,1140,1330,3195,12319,2815,1570,2282,2327,1520,6311,2407,2348,6459,2218,0,0,0,0,0,1706,0,0,3608,0,11866
340,0,0,0,0,0,2321,2012,222,5937,2312,1552,1877,4447,13506,3124,3002,1958,261,9694,9863,8908,2164,5524,7685,2122,0,0,74,3467,1340,1838,2685,1345,1330,2435,14065,4481,1776,2248,2236,3195,15531,3058,2237,14375,2570,0,0,0,0,0,0,0,0,4375,407,20783
4353,0,0,0,0,0,3497,1783,951,1288,1711,2854,4611,2680,12539,1672,4410,4727,917,6133,5361,6002,1809,6819,5710,1707,0,0,74,3527,1340,570,1140,1900,2090,2090,13527,760,1330,1330,2221,2090,13529,2189,330,9688,2633,0,0,0,0,0,2086,0,0,3717,0,17589
2365,0,0,0,0,0,1465,3581,1552,2164,2122,2164,3369,2981,13912,1021,4281,3114,952,3149,2974,5281,132952,6994,7114,2090,0,0,148,104256,1915,1657,1520,2090,1330,5824,16113,5621,570,1675,1841,915,9060,2633,2414,7858,1744,0,0,0,0,0,871,0,0,3311,407,17604
4681,0,0,0,0,0,3116,2862,2470,2094,2094,764,3520,5990,12950,1862,4096,3142,1799,2880,4761,6271,792,6757,4909,3800,0,0,74,3883,1915,1458,2090,1330,2090,4290,15214,3765,0,2436,2411,760,11527,3640,330,7178,2567,0,0,0,0,0,2096,0,0,3534,0,17721
1955,0,0,0,0,0,4225,1915,1330,1478,570,2161,3825,5447,13757,1932,2474,1730,1915,3985,2937,8787,3844,8990,6761,1598,0,0,74,3942,1340,2660,1520,760,1900,5622,15267,3187,1330,2452,1975,1675,8096,2518,2166,9097,3476,0,0,0,0,0,600,0,0,2794,0,34705
991,0,0,0,0,0,1216,1775,4934,3041,1404,2618,3753,5691,14926,570,2619,4154,1562,4212,2629,4172,2312,7050,6815,1478,0,0,148,2744,765,1330,2470,1924,2710,4680,17225,2815,2691,3195,1670,1902,8417,2305,2589,8291,3386,0,0,0,0,0,400,0,0,2418,0,18118
288,0,0,0,0,0,1886,2027,1711,6335,2277,947,5312,2679,14383,3330,3232,3898,1721,6135,4759,7484,381,7139,6983,1524,0,0,0,3333,2105,1330,1330,570,2290,4652,16120,2752,1548,379,4054,3675,12404,5672,2740,7465,3786,0,0,0,0,0,197,0,0,4158,0,42707
2295,0,0,0,0,0,1147,2407,2312,2087,2312,1478,5615,2427,9511,3003,3121,4532,797,4606,2957,5960,1552,6856,5302,1552,0,0,74,3248,575,1066,760,760,1140,0,17543,0,570,2435,3583,1675,11239,2219,3593,4467,1649,0,0,0,0,0,906,0,0,2550,407,23775
3957,0,0,0,0,0,1411,1083,1901,5550,1532,1341,4780,6032,13981,4518,3325,2463,1146,4149,6526,6025,2087,7124,7474,3041,0,0,0,3651,1340,1659,5104,1915,0,5811,15240,2245,2346,1106,2312,1903,13241,3384,2929,7679,4323,0,0,0,0,0,1970,0,0,3003,0,29308
2147,0,0,0,0,0,3236,1087,5091,1707,1552,74,4518,5183,13571,2379,4487,3626,1752,8812,8077,4543,760,5777,7161,1478,0,0,74,3075,1340,1646,4795,1330,1330,3195,14320,3920,1776,1330,2206,378,13265,2241,1090,15524,4074,0,0,0,0,0,600,0,0,3784,407,17656
4742,0,0,0,0,0,3067,3284,954,2854,1711,954,6336,4516,16004,1102,2577,2965,1915,5296,5075,5861,1214,5747,5854,2087,0,0,74,3182,1915,1710,2090,1900,2090,942,16079,2660,760,1485,2222,570,9082,3384,1085,11651,4141,0,0,0,0,0,2602,0,0,3066,0,8897
