172.20.0.0,172.20.1.184,172.20.1.185,172.20.1.186,172.20.1.187,172.20.1.188,172.20.1.189,172.20.1.190,172.20.1.191,172.20.1.192,172.20.1.193,172.20.1.194,172.20.1.195,172.20.1.196,172.20.1.197,172.20.1.198,172.20.1.199,172.20.1.200,172.20.1.201,172.20.1.210,172.20.1.215,172.20.2.197,172.20.2.198,172.20.2.199,172.20.2.200,172.20.2.201,172.20.2.202,172.20.2.203,172.20.2.204,172.20.2.205,172.20.2.207,172.20.2.208,172.20.2.209,172.20.2.210,172.20.2.211,172.20.2.212,172.20.2.213,172.20.2.214,172.20.2.217,172.20.2.218,172.20.2.226,172.20.1.211,172.20.2.206,172.20.2.228,172.20.2.219
9,22,18,13,10,10,5,24,23,16,51,51,46,43,128,278,40,54,55,138,11,12,25,13,10,23,26,16,47,38,16,177,45,42,118,2,32,49,40,4,190,6,16,0,97
10,9,15,55,24,13,2,27,27,13,48,38,46,44,102,301,35,61,53,144,8,12,12,9,8,22,20,18,48,42,17,191,53,39,158,1,34,50,42,12,167,8,23,0,108
6,19,12,9,24,4,11,25,18,11,43,43,35,28,111,223,38,54,62,132,8,11,38,11,8,28,14,10,37,39,25,236,36,53,90,2,28,38,38,4,131,5,25,0,85
1,16,18,33,27,9,3,28,30,10,55,64,43,38,103,243,45,68,68,116,6,3,0,15,6,23,21,10,43,42,20,221,47,109,171,1,39,45,53,4,163,0,23,0,84
22,15,18,8,6,4,17,28,24,6,51,49,26,25,88,215,34,71,67,180,4,9,33,10,11,23,21,9,35,49,17,210,44,53,125,1,41,39,51,10,111,15,26,1,61
8,14,21,61,9,9,13,24,29,11,55,51,28,22,144,301,38,62,72,134,6,7,28,16,5,31,18,18,42,42,26,205,41,59,106,0,44,50,54,0,157,8,32,0,101
28,24,13,5,53,14,7,19,30,8,61,39,33,32,148,265,45,68,64,191,2,17,36,12,16,20,19,14,55,38,37,187,47,78,113,0,48,46,51,15,157,20,27,1,96
33,15,10,14,25,10,11,28,23,15,38,54,37,35,142,247,47,73,66,130,10,17,18,0,8,24,21,5,41,37,23,183,43,62,116,2,35,41,46,10,153,22,18,0,90
17,12,12,11,31,6,12,25,25,11,46,39,34,42,103,287,39,64,55,167,8,23,26,7,7,28,23,13,41,43,25,206,45,63,117,1,37,45,44,3,135,15,20,0,89
2,12,19,5,13,13,6,21,20,20,53,57,49,50,81,248,41,55,61,135,7,7,13,7,11,20,27,12,48,42,22,187,39,52,166,2,39,42,34,4,142,0,12,0,77
3,17,15,6,31,11,6,27,22,11,40,48,39,30,74,280,45,68,75,119,10,11,18,11,7,19,22,10,39,38,20,200,44,53,144,1,35,39,52,4,146,2,19,0,94
22,20,16,35,29,6,12,29,24,13,51,39,35,37,120,273,44,56,62,144,8,10,11,5,19,23,25,11,40,50,23,203,38,46,88,1,42,57,46,7,185,11,20,1,91
7,24,23,8,9,7,14,23,24,15,39,45,29,37,152,166,34,56,54,122,10,11,28,4,5,22,18,6,39,38,14,196,39,52,104,0,36,41,58,11,126,6,12,0,69
22,16,14,20,12,4,5,35,21,10,56,52,35,38,144,346,45,60,65,123,5,17,23,7,4,26,23,11,48,55,21,175,44,53,144,0,40,48,49,3,124,15,26,1,110
8,11,16,26,10,13,15,34,36,11,50,41,16,24,115,228,39,52,61,134,6,12,6,15,8,13,20,11,36,45,26,188,37,55,83,1,29,41,53,4,161,6,26,0,78
21,8,17,11,49,9,5,21,26,19,45,46,41,33,151,241,40,60,55,126,7,13,25,5,5,15,19,4,48,53,21,201,44,56,99,1,32,37,45,7,148,14,23,0,93
5,102,19,46,35,10,8,16,36,18,45,43,32,29,65,283,36,52,58,116,5,7,7,7,8,20,19,13,42,44,23,180,39,45,90,2,35,31,159,10,189,0,20,1,89
5,16,14,41,8,8,10,33,23,9,39,41,37,36,105,294,37,53,50,124,8,17,7,8,4,23,24,14,36,40,23,204,39,47,86,1,40,44,38,6,162,5,25,0,95
13,16,20,34,37,6,8,27,27,15,57,49,41,49,202,297,46,69,57,136,5,10,8,8,10,25,29,10,49,59,30,209,56,60,141,1,42,59,54,11,170,8,32,1,119
7,16,19,13,26,3,17,22,27,12,45,50,35,30,156,222,39,59,62,120,13,11,14,5,7,19,27,14,44,40,25,209,41,52,128,0,41,46,49,4,144,5,16,0,85
30,19,16,24,23,10,15,22,30,22,51,45,24,34,148,354,50,64,66,143,9,15,74,0,8,26,21,5,51,54,31,214,55,66,107,1,39,46,56,3,149,24,25,1,105
6,21,15,11,8,9,14,21,31,4,54,50,25,29,68,253,30,64,63,184,16,14,3,7,14,29,27,7,30,53,28,234,34,54,80,1,37,35,50,3,146,5,29,0,70
20,10,19,47,9,10,11,25,24,9,34,48,26,31,84,271,33,66,64,141,9,15,11,12,11,17,26,16,47,47,19,202,44,49,92,1,27,32,51,4,153,16,21,1,73
3,21,17,6,10,10,9,34,20,19,41,59,35,37,83,333,48,65,83,141,11,7,50,7,0,21,27,8,43,47,25,220,44,38,133,2,37,42,53,7,140,0,29,0,99
8,12,13,24,7,9,7,34,26,14,59,55,37,35,132,259,36,59,70,131,5,5,7,11,11,25,17,14,46,46,15,198,46,63,117,1,39,46,41,4,141,5,23,0,83
23,13,13,30,57,12,9,29,29,12,38,44,44,40,134,272,41,59,65,159,5,16,30,11,12,20,19,12,53,38,27,237,46,35,102,1,31,44,40,7,193,14,27,0,82
7,16,16,33,39,12,8,22,22,9,50,52,40,35,171,223,36,56,59,181,10,12,35,8,7,17,18,14,48,36,30,219,41,28,152,2,36,33,172,14,158,4,24,0,63
26,27,14,25,16,12,12,26,28,18,52,53,53,48,148,260,50,157,68,123,5,10,23,7,7,20,29,5,50,48,24,246,50,68,120,0,39,42,165,3,177,23,19,1,80
9,12,20,22,5,8,10,34,22,13,42,60,33,19,138,340,38,63,61,157,9,12,29,4,14,25,24,7,45,41,28,219,61,39,100,1,34,58,52,10,140,5,21,0,95
24,17,19,26,20,12,9,20,26,6,46,59,32,39,109,278,40,55,66,127,4,13,3,0,3,28,30,18,41,45,16,187,45,73,107,1,35,50,46,10,141,14,20,1,86
4,14,16,17,28,11,5,27,23,11,52,56,118,33,86,243,44,55,64,172,17,14,41,9,15,15,21,16,51,48,24,204,37,42,105,2,44,36,171,10,147,0,22,0,82
16,10,14,40,32,15,9,25,32,16,43,43,23,29,157,213,35,68,55,156,11,14,21,4,1,24,17,15,47,44,29,184,44,62,103,1,39,38,41,3,161,14,28,0,78
13,10,12,53,6,11,5,29,30,12,49,42,22,35,194,238,34,58,60,156,8,11,33,5,11,21,25,12,46,41,32,178,42,70,84,1,36,43,45,14,150,12,23,0,87
10,20,17,37,35,9,10,22,21,13,53,26,36,34,84,216,44,58,43,154,6,9,6,11,12,18,11,18,33,42,18,197,39,43,87,2,35,38,45,14,182,5,24,0,66
13,10,15,13,6,8,10,21,24,7,49,42,32,34,143,242,44,61,61,156,16,7,28,0,6,20,21,13,54,55,34,179,49,83,120,0,31,50,51,7,106,10,23,1,102
2,15,19,9,8,17,10,24,22,16,42,50,36,37,93,185,42,54,53,170,13,17,26,11,11,16,20,6,37,36,22,210,38,35,100,1,36,42,56,14,184,0,22,0,72
24,14,22,5,37,10,7,25,27,14,48,50,30,31,103,293,41,59,59,189,7,12,56,5,12,25,21,10,43,53,25,181,47,57,128,0,42,40,46,11,167,18,24,1,95
3,14,18,71,22,13,8,28,34,10,49,58,49,47,98,230,35,60,62,140,7,12,7,2,16,23,25,23,44,52,17,258,42,35,139,1,43,36,52,4,179,0,17,0,75
20,20,13,35,21,12,14,29,24,13,55,48,37,41,200,335,41,60,52,166,10,11,24,9,5,26,18,14,58,47,30,186,59,41,127,1,38,55,58,8,170,13,28,1,120
12,13,22,20,31,11,3,22,23,18,43,57,34,36,86,274,47,64,72,146,7,14,35,8,11,24,21,9,41,47,22,190,44,61,137,1,35,44,40,7,147,10,25,0,82
7,25,15,6,4,11,10,23,33,12,41,41,20,19,130,234,45,60,62,153,10,17,49,3,11,21,11,9,32,44,24,155,35,61,116,2,27,43,40,7,158,5,21,0,83
14,16,15,22,34,8,15,23,21,11,43,45,28,28,131,280,34,61,61,176,13,7,26,18,8,23,18,15,44,46,38,187,44,55,127,1,32,41,47,14,143,11,27,1,95
4,21,22,48,13,11,15,25,31,11,49,56,36,33,158,253,43,70,61,133,16,11,33,13,4,26,23,8,41,46,26,203,56,49,121,1,35,41,51,10,168,1,21,0,97
16,10,20,1,49,12,6,19,26,15,44,42,38,33,90,210,43,54,50,134,2,8,13,8,7,19,12,11,47,42,24,205,37,42,90,0,31,38,51,3,139,12,23,1,77
11,9,16,57,15,12,13,23,32,11,58,50,31,34,92,273,43,61,57,150,13,13,17,8,12,22,29,8,45,52,25,190,46,31,137,1,43,38,54,7,162,8,22,0,79
18,19,14,27,25,6,5,28,38,10,68,62,36,33,171,298,37,68,66,181,6,13,43,9,8,25,18,15,41,46,27,219,60,44,133,1,51,58,57,11,146,13,31,1,113
14,13,24,12,30,7,11,19,26,12,42,47,43,47,94,182,34,59,62,138,8,13,24,12,4,17,29,10,36,41,24,215,37,27,124,1,38,31,44,4,150,12,13,0,56
9,18,13,16,51,13,5,25,25,10,46,43,37,37,93,272,43,71,65,164,4,11,35,8,8,20,27,19,48,41,17,217,41,50,113,2,39,52,40,14,148,5,18,0,85
25,10,20,20,14,9,9,32,17,14,47,46,59,41,103,286,38,71,70,145,11,13,24,5,8,21,23,14,39,46,17,170,38,60,167,1,44,37,55,6,168,19,19,0,92
2,23,18,23,13,11,17,23,33,13,49,52,36,26,137,294,45,71,62,130,9,12,4,8,8,19,20,10,49,50,31,171,40,68,125,1,43,50,52,0,167,0,29,0,103
18,14,21,30,23,6,12,30,30,21,48,55,22,31,78,334,38,68,75,153,12,18,3,14,11,23,26,11,43,39,28,229,48,54,132,0,52,42,46,11,156,12,27,1,96
12,16,24,36,34,16,12,24,38,21,54,57,37,44,162,268,52,72,70,161,19,18,64,9,12,27,21,16,56,46,25,234,49,45,125,1,36,49,54,11,224,10,19,0,101
22,23,16,23,12,14,5,27,18,17,58,52,52,41,117,210,36,56,64,122,8,14,32,11,8,18,21,10,35,42,23,233,35,25,146,1,41,35,42,0,189,14,29,1,78
37,11,18,35,22,10,11,23,16,10,45,44,50,54,93,250,39,47,48,153,10,13,7,14,1,17,26,17,37,44,28,225,40,51,151,1,37,38,52,7,155,28,26,0,80
17,14,8,9,29,7,8,28,27,10,38,55,36,32,159,191,37,62,50,146,8,17,52,7,4,15,19,7,49,41,21,191,47,53,124,2,35,47,43,10,128,12,15,0,83
13,11,15,8,12,10,11,21,29,18,47,49,30,35,134,328,45,67,51,137,9,17,10,11,4,22,27,14,41,44,19,176,47,35,165,1,41,42,46,10,152,11,31,0,113
5,19,12,15,6,14,6,28,23,10,55,42,37,127,115,259,34,64,64,184,6,8,67,3,3,21,18,17,43,40,29,200,46,43,145,1,40,44,168,7,127,2,15,0,82
4,19,19,81,35,8,13,22,31,12,33,53,39,36,87,330,41,66,66,148,9,6,28,13,6,29,30,16,41,48,25,181,41,59,147,1,34,41,52,14,197,0,27,1,96
10,25,20,7,6,11,10,21,26,17,54,57,40,30,167,250,38,70,67,124,9,10,7,11,14,18,21,7,40,42,34,180,37,48,158,0,40,42,52,11,154,9,35,0,99
19,11,19,27,23,4,9,29,33,22,58,74,28,31,142,299,52,90,81,135,8,20,3,5,8,26,25,15,43,68,23,275,59,50,176,1,56,58,44,7,124,13,22,1,87
12,20,16,16,31,8,107,35,26,18,47,45,37,38,81,256,44,67,63,162,10,13,42,14,9,25,26,10,44,45,19,221,50,39,106,1,34,35,174,8,185,10,15,0,80
23,15,18,60,73,9,3,21,29,17,65,47,39,36,145,289,36,57,61,153,10,13,36,10,17,17,17,21,44,54,35,206,46,44,153,2,39,50,48,4,175,13,26,1,102
11,24,15,13,6,16,7,31,20,9,52,57,41,47,126,263,44,52,51,171,12,15,10,11,7,20,22,11,42,53,19,196,49,79,133,1,39,47,53,14,140,10,20,0,86
4,19,14,34,4,13,8,22,33,11,53,58,33,31,142,260,37,71,68,121,4,7,28,8,1,21,25,11,40,46,22,166,41,42,168,2,42,48,47,11,147,0,20,0,87
3,17,21,23,26,8,12,42,26,9,55,68,44,43,143,196,37,72,86,103,14,7,4,14,4,13,25,14,40,32,19,205,37,76,144,0,37,38,58,8,197,0,16,1,70
10,18,21,12,16,8,10,27,19,12,44,32,35,40,85,195,34,53,56,139,17,7,24,3,8,14,20,12,35,29,19,187,25,41,123,0,31,30,54,4,142,7,29,0,62
21,22,17,24,9,10,14,32,27,12,46,44,42,38,107,247,47,64,64,127,12,4,43,4,8,17,23,9,45,42,20,209,48,43,98,2,35,34,50,7,174,17,26,1,87
13,13,19,8,9,9,12,28,33,12,56,52,41,35,159,231,43,66,61,140,6,19,19,7,11,17,28,5,51,45,24,180,46,70,161,1,44,44,46,3,145,12,25,0,96
20,12,7,49,38,9,7,23,33,15,58,53,28,32,89,278,35,74,68,139,13,6,13,9,15,30,28,9,50,34,22,200,48,78,134,2,51,32,50,3,151,12,29,1,87
13,14,16,51,3,14,7,28,27,14,28,35,37,35,65,223,29,54,58,141,12,14,33,12,5,17,19,21,34,39,16,198,45,46,108,1,27,35,47,7,153,13,18,0,59
22,13,19,8,32,14,7,28,30,17,47,57,54,46,128,247,45,66,68,154,8,8,24,10,11,26,27,17,45,37,22,207,49,54,189,2,49,47,49,10,153,17,21,0,97
1,15,21,12,48,4,12,22,30,13,41,37,43,41,134,223,54,64,60,133,12,18,10,8,11,13,18,10,38,46,25,195,43,58,166,0,39,41,50,10,170,0,19,0,84
2,16,24,5,9,13,12,28,23,14,45,41,22,24,123,239,34,61,60,152,13,2,25,13,8,23,24,15,31,41,24,173,52,37,125,0,33,44,54,4,157,0,23,0,80
21,18,18,56,32,11,6,24,29,10,30,49,27,30,103,298,38,68,66,141,8,13,40,8,14,21,17,15,50,40,21,191,50,35,143,1,34,55,44,3,170,14,32,1,99
14,19,19,11,30,3,8,17,28,11,42,44,31,31,93,293,43,61,69,145,9,16,25,1,8,24,18,17,42,41,28,152,45,54,159,1,39,33,51,11,130,11,28,0,93
22,23,11,24,1,12,12,24,25,14,58,52,36,36,131,234,41,72,70,154,8,14,10,9,8,27,31,12,54,43,25,181,37,56,181,2,44,41,38,3,157,15,22,1,87
11,10,12,25,32,7,5,32,32,20,54,50,31,35,147,347,49,64,66,133,1,6,26,12,7,24,20,14,57,52,18,215,56,31,146,1,38,56,41,14,141,10,16,0,112
20,14,15,83,49,8,7,27,23,7,58,48,39,45,109,259,32,67,61,161,12,12,29,8,10,19,27,14,47,46,21,178,43,36,174,1,40,49,49,4,202,11,27,0,93
5,18,17,2,41,11,14,20,24,15,52,53,49,49,79,332,37,57,54,155,4,14,27,3,18,26,17,12,50,44,32,215,46,54,150,0,39,50,47,4,153,4,26,0,91
5,20,23,26,9,13,14,19,26,12,47,53,34,35,105,243,41,65,61,132,10,11,28,8,4,16,16,4,40,40,27,206,42,52,149,1,31,28,46,14,148,1,25,0,83
9,10,18,31,17,12,6,18,34,9,47,50,26,26,120,306,49,66,69,129,13,10,4,8,7,29,23,13,49,53,25,196,45,45,137,1,32,55,51,6,145,4,22,1,91
13,18,14,8,42,10,14,10,25,10,41,54,31,26,88,227,38,58,58,125,5,6,7,7,5,21,30,10,36,50,21,177,38,28,140,1,31,28,51,11,154,11,15,0,69
19,18,20,17,26,8,13,23,25,15,50,39,39,26,74,288,34,55,66,146,15,14,53,3,11,16,20,12,38,37,16,154,43,50,118,2,27,45,40,10,176,11,19,1,85
13,13,14,45,15,8,4,22,22,8,56,53,30,28,115,253,40,56,73,125,14,15,25,4,12,24,28,10,35,40,15,189,43,36,154,1,41,41,45,3,131,11,19,0,80
15,18,22,30,33,13,7,16,31,5,56,58,23,27,145,315,43,72,82,129,1,9,0,5,8,29,20,18,60,50,22,258,48,56,112,1,49,53,44,10,136,9,27,1,100
2,11,15,5,21,15,8,21,24,11,43,45,24,24,117,274,31,58,65,144,9,12,53,4,4,25,16,10,39,38,34,167,36,40,124,1,30,39,50,7,114,0,24,0,96
2,11,9,81,8,10,8,22,22,11,37,47,37,29,118,243,38,56,61,133,4,9,45,5,16,21,22,12,33,38,27,173,45,32,163,0,41,39,48,6,151,0,25,0,90
10,13,16,26,14,9,6,20,16,10,46,48,38,43,142,259,42,48,62,118,5,12,18,6,3,19,18,8,41,41,22,201,37,31,146,1,38,40,50,3,141,6,23,1,89
12,8,15,13,45,3,13,20,21,14,40,53,35,31,143,301,47,68,59,129,13,17,4,12,11,25,27,9,48,44,25,207,49,39,129,1,40,49,52,14,154,9,25,0,105
23,18,22,34,44,15,9,21,24,11,65,53,35,31,112,215,41,69,66,162,12,11,11,6,5,22,24,11,44,41,30,188,45,60,193,2,46,49,69,11,185,17,20,1,77
9,14,20,14,5,51,13,25,26,14,139,45,36,37,83,275,41,66,62,147,9,10,11,4,7,26,21,12,39,48,16,211,51,44,173,1,41,44,227,7,135,8,20,0,90
16,16,16,148,8,21,13,24,27,15,50,141,31,31,81,234,38,63,59,154,12,10,79,9,7,17,18,10,41,43,19,181,44,53,138,1,38,37,312,6,186,7,18,1,76
2,20,26,7,35,17,9,58,28,7,50,52,41,43,98,258,46,69,56,139,11,7,4,8,8,20,27,10,41,50,26,241,42,64,153,1,39,39,101,6,136,0,28,0,84
14,14,12,6,2,7,4,76,21,11,36,44,28,30,114,229,34,71,62,160,8,9,35,11,4,25,22,9,48,42,17,202,45,29,155,0,30,49,147,4,80,13,14,0,82
11,13,16,16,33,8,5,23,25,19,61,38,38,41,100,308,42,64,65,156,98,12,11,11,11,21,25,14,45,50,30,212,43,60,141,1,38,51,110,6,164,7,19,0,98
9,16,20,28,6,5,10,37,27,20,49,49,45,38,79,321,50,77,68,129,13,14,23,4,1,27,21,10,45,52,20,223,48,59,149,0,40,56,53,8,153,9,25,0,100
25,16,14,57,36,11,9,16,26,25,54,48,33,38,124,201,31,51,52,111,7,6,3,10,4,20,23,10,43,40,22,180,37,35,133,2,35,36,60,11,176,19,15,1,82
14,15,22,32,40,9,10,30,28,12,54,50,48,43,133,297,44,56,66,173,9,11,14,12,13,29,22,22,33,42,24,204,37,40,152,1,42,43,174,7,204,13,24,0,83
14,14,20,21,51,9,10,33,29,16,61,54,24,25,181,245,45,63,66,136,13,12,30,5,6,20,30,13,51,46,27,194,44,48,153,1,41,41,39,10,164,7,23,1,91
22,18,16,10,10,17,11,29,26,18,39,34,35,40,69,295,37,56,57,150,10,13,11,14,4,22,27,12,39,39,26,242,34,39,115,1,29,42,39,3,147,19,24,0,73
21,22,16,50,61,10,5,32,27,18,34,70,43,40,94,275,44,60,68,136,15,8,29,12,6,28,14,9,50,55,23,201,37,46,142,1,45,42,52,7,209,14,22,0,77
10,23,21,28,13,17,14,31,124,15,59,57,37,33,166,339,39,75,69,134,11,13,31,6,11,15,20,5,40,42,36,187,46,84,164,1,42,49,166,11,172,6,32,0,107
13,19,22,36,35,7,10,31,23,14,41,52,34,35,118,307,38,67,63,143,6,17,4,11,9,28,24,10,35,38,25,172,52,40,141,0,35,49,46,10,192,9,21,0,101
12,24,17,12,17,5,17,29,26,14,42,47,34,33,98,236,39,57,65,159,13,12,24,11,10,31,16,4,48,46,21,205,41,50,136,2,35,41,49,14,162,6,18,1,75
9,12,19,11,13,5,13,25,20,9,50,46,36,31,68,240,39,68,62,165,6,15,32,7,7,19,28,6,41,41,12,201,46,46,115,1,34,46,52,14,126,8,16,0,66
18,13,21,36,40,16,5,22,31,15,47,44,29,34,164,231,40,59,50,141,12,4,25,1,13,26,18,9,40,47,22,217,42,60,90,1,40,48,45,6,167,13,24,1,85
2,17,14,48,27,11,7,20,26,14,46,53,36,42,149,236,40,57,51,151,13,9,32,15,15,16,28,12,51,42,26,215,53,64,92,2,41,43,59,4,161,0,27,0,94
24,15,14,33,28,9,11,21,26,14,38,43,40,29,106,261,33,50,52,116,4,5,3,7,8,21,16,14,39,33,25,155,43,57,161,1,38,38,39,7,134,19,29,1,81
8,10,28,28,55,10,8,21,19,8,43,38,35,42,85,265,46,53,53,132,4,11,7,8,8,22,28,14,57,45,28,197,39,57,97,1,37,38,55,7,162,6,21,0,87
10,12,12,29,12,16,10,32,27,14,44,50,35,40,87,218,46,63,72,122,4,19,3,5,8,16,20,12,40,49,25,183,36,47,185,0,34,36,48,10,164,9,32,0,76
9,24,11,24,9,11,7,41,43,15,52,50,24,32,173,232,41,72,68,138,11,11,23,14,6,19,20,16,59,39,19,174,52,80,175,1,44,62,49,6,161,7,27,0,94
15,17,8,17,28,11,3,27,29,9,31,40,32,37,120,233,33,65,57,134,2,5,11,11,8,27,30,12,39,36,20,203,50,40,104,2,24,38,47,7,111,11,20,0,75
14,13,14,8,47,13,9,34,29,13,37,49,39,37,120,250,37,62,50,130,7,12,47,8,1,19,21,13,44,36,10,191,47,43,114,1,34,48,49,7,140,11,14,1,78
2,11,24,5,12,16,10,28,27,17,59,60,44,39,160,248,51,70,65,106,9,11,10,7,7,22,26,14,51,47,24,249,48,50,124,2,43,39,44,4,159,0,16,0,94
22,11,18,26,13,14,17,31,28,11,37,56,26,20,175,230,42,66,66,138,13,9,29,7,4,28,29,11,37,50,25,178,37,41,145,1,38,42,41,11,151,16,16,1,87
8,15,14,76,73,11,5,29,26,12,49,51,27,38,129,260,43,67,74,171,12,13,56,14,6,19,26,19,46,46,26,169,40,62,150,1,45,50,50,7,216,6,21,0,87
26,22,37,15,74,12,7,23,19,8,55,44,56,54,152,202,43,59,57,142,11,8,10,8,15,26,19,18,43,50,29,225,33,51,171,0,39,34,54,3,188,17,27,0,81
8,14,15,6,9,12,7,29,33,16,53,58,43,47,86,305,40,59,66,125,8,16,20,10,4,20,13,12,47,30,24,212,41,60,118,0,41,36,49,10,144,6,32,0,90
4,25,21,8,10,5,14,29,31,11,52,54,35,41,134,281,43,78,78,146,2,15,29,7,10,27,20,16,44,43,15,180,50,67,179,1,46,51,55,11,152,2,18,0,95
16,17,13,26,11,11,12,22,22,13,45,38,28,29,98,202,33,69,60,118,11,11,6,7,12,17,17,4,32,47,12,181,30,68,101,1,36,38,43,3,164,10,19,1,65
4,20,19,15,32,10,7,25,27,19,58,48,37,33,121,265,32,64,63,143,17,17,28,4,12,15,18,9,38,46,29,207,48,49,129,2,37,47,46,14,160,2,22,0,89
25,15,18,11,26,10,13,22,30,11,46,45,30,45,69,215,43,49,55,151,10,11,30,4,11,18,24,13,40,39,20,158,34,70,146,1,33,40,36,7,157,14,13,1,63
9,15,20,6,5,10,23,28,28,13,61,65,26,31,223,275,45,63,73,121,16,17,11,0,3,26,25,10,55,48,26,209,54,59,130,2,42,59,54,6,131,6,29,0,122
24,15,15,33,34,5,6,26,30,19,59,54,43,43,154,220,52,74,73,117,11,5,4,7,5,17,20,13,44,48,20,219,42,68,154,0,43,47,46,7,181,21,22,0,88
11,16,17,15,11,7,8,31,32,13,45,40,40,45,79,267,31,65,64,154,15,8,26,7,7,26,20,11,33,41,28,226,46,51,127,0,32,36,55,7,164,8,23,0,86
4,18,17,48,72,15,18,31,32,14,61,55,40,42,99,342,41,64,63,135,16,13,35,13,16,13,23,12,46,45,34,217,39,53,152,1,46,44,46,7,233,1,29,0,102
8,22,14,9,40,9,12,20,35,17,61,51,39,39,193,353,44,73,64,126,6,9,27,7,7,31,18,14,45,40,45,229,51,71,109,1,38,53,48,7,170,2,39,1,125
9,18,16,4,7,8,11,26,33,7,44,52,35,40,118,232,44,76,77,137,6,15,27,7,11,30,20,8,37,46,22,227,48,50,180,2,31,43,49,3,124,7,15,0,78
23,19,20,9,120,2,16,28,29,9,57,53,44,46,151,215,43,69,69,153,12,6,30,12,12,16,27,12,51,38,26,274,52,64,162,1,47,49,155,7,143,18,22,1,91
9,23,19,4,25,9,12,30,33,3,39,51,29,34,82,193,29,68,67,121,11,10,26,8,4,26,17,11,43,35,22,241,41,65,128,2,36,29,47,11,145,6,17,0,66
24,21,111,34,6,12,5,31,34,16,58,63,37,32,145,330,45,70,71,131,15,18,25,11,3,35,33,15,58,51,28,240,61,50,148,0,43,58,162,0,151,14,26,1,121
8,8,15,56,12,10,11,22,43,18,53,60,40,33,117,270,37,67,67,149,13,8,10,7,6,16,26,12,51,49,26,221,41,33,130,0,44,49,60,10,193,6,20,0,82
1,14,15,32,28,11,7,30,34,20,55,50,40,37,191,330,40,70,68,159,8,12,86,6,7,21,20,12,54,60,26,193,52,81,142,0,37,54,52,10,123,0,25,0,126
5,19,14,38,28,8,13,26,26,8,44,38,45,40,192,233,40,60,61,141,12,15,3,13,8,21,19,12,44,47,37,183,40,75,136,1,28,34,50,10,168,2,33,0,101
4,18,20,4,49,3,13,32,26,8,51,51,29,33,142,274,46,72,63,157,10,18,14,7,11,16,20,13,54,48,31,280,45,41,110,2,37,49,45,4,147,1,22,0,89
25,16,11,10,10,5,8,31,31,17,56,56,46,47,95,269,43,74,75,131,9,10,7,6,4,13,30,13,41,41,24,242,48,61,133,1,40,48,44,8,151,22,15,1,82
10,17,11,22,29,11,13,28,22,17,43,46,26,24,143,184,40,66,63,190,6,15,69,5,8,25,21,7,50,38,21,150,44,39,146,2,40,42,40,11,153,7,23,0,67
22,15,12,34,10,5,10,30,31,104,49,54,34,29,73,352,47,66,60,150,9,15,11,10,9,17,26,11,45,49,28,232,48,57,128,0,35,45,165,14,126,17,27,1,90
9,14,19,22,56,10,11,24,26,17,51,53,28,31,119,266,42,60,57,156,11,15,3,12,15,26,23,13,50,43,24,175,40,49,131,0,43,45,53,14,168,6,22,0,92
22,15,17,28,44,2,9,28,33,23,50,54,43,41,161,197,44,69,63,149,8,11,7,8,8,26,21,13,46,51,18,219,46,73,126,1,41,42,51,10,176,14,17,0,82
3,15,19,57,2,9,14,28,23,11,53,45,46,49,106,240,47,61,55,167,11,15,45,5,4,22,19,16,50,47,18,237,50,27,136,1,43,35,53,7,167,0,24,0,74
2,25,20,30,19,14,4,37,33,12,45,36,38,35,97,212,38,74,69,149,16,5,29,1,3,23,23,9,44,40,25,264,36,57,106,2,33,35,52,7,154,0,22,0,73
11,33,11,36,15,14,8,23,19,16,41,38,38,36,129,187,39,62,64,112,8,2,3,8,6,21,18,11,42,34,25,241,36,42,110,1,28,39,50,7,170,8,15,1,77
11,17,15,1,25,5,5,21,15,8,46,39,32,25,86,245,39,57,62,144,10,11,13,0,9,10,11,9,51,45,27,206,42,50,117,2,37,35,47,14,113,7,27,0,73
25,19,12,8,35,10,12,29,36,13,53,44,27,20,99,218,35,68,70,165,9,12,24,8,12,25,24,9,43,32,21,230,46,43,161,1,45,42,41,14,153,16,20,1,64
19,10,26,14,34,13,5,28,21,15,49,52,42,35,116,255,31,61,67,148,11,19,13,7,11,20,22,11,37,44,30,229,38,42,152,0,43,40,44,10,159,16,23,0,77
18,20,16,5,9,10,13,44,30,17,65,67,30,36,219,263,41,81,78,165,12,22,36,14,10,22,30,11,53,60,23,229,59,98,111,1,48,67,54,4,147,11,29,0,111
2,10,12,50,75,7,5,32,34,18,44,48,38,42,69,292,42,72,160,152,8,18,24,13,7,34,22,18,45,65,20,259,51,30,149,1,39,53,170,3,173,0,22,1,95
5,13,16,28,9,7,7,25,23,13,61,56,43,41,121,318,48,60,55,150,6,15,31,14,3,21,19,17,47,54,33,254,41,44,86,2,45,47,52,6,134,1,23,0,101
13,18,16,36,10,15,6,25,19,11,48,41,38,47,121,228,38,56,55,174,19,10,28,12,15,26,21,19,47,42,17,190,35,68,115,1,39,43,51,14,145,9,13,1,79
9,22,15,28,10,3,15,27,23,16,51,38,39,40,110,296,46,58,67,136,16,13,3,14,10,22,30,13,45,44,22,197,41,43,136,1,32,44,42,14,198,7,16,0,105
