index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
3354,10960,15561,17973,27352,26402,25261,29883,5218,15357,23952,17750,17037,29247,32977,6069,3285,78062,216225,795367,53871,205174,5949,4893,84197,112425,77788,106349,24607,16615,21637,19536,20916,18911,7760,6774,0,
3355,8559,14707,14185,25118,27016,24114,27576,28199,113908,19097,18146,17647,28639,28158,7484,3951,63827,259705,679011,51631,164132,3746,3817,75481,100313,73944,97895,121390,17026,20037,15787,20859,20658,8705,6680,0,
3356,11313,16282,13875,24763,27607,21795,27055,15857,19707,18241,19521,19649,28868,27115,5140,4605,74270,193490,724045,40114,192203,4086,5584,74786,105937,71196,109322,20194,13856,18572,15682,19495,20560,8797,6550,0,
3357,9184,16380,13040,24807,24224,23996,27742,16124,12199,17482,16968,15972,28903,26372,5403,3617,64683,240297,574535,52511,171189,6247,4381,75658,100834,73904,93330,20238,15962,19487,13983,19461,17153,7600,5364,0,
3358,11555,16983,17832,26468,27290,25429,27601,15596,9148,19688,18044,18091,28818,30434,5779,4929,68317,247552,652444,38480,207522,6415,2806,80151,110982,76010,111818,20231,16636,20257,16926,21134,19815,9832,6491,0,
3359,9405,13169,15344,26276,31082,23662,27132,9888,26144,16327,18313,21856,32989,36178,5524,4786,95218,178134,758362,40347,200835,6904,4239,79228,110971,81736,113635,23396,14850,19997,16426,20351,21532,108782,6127,0,
3360,10886,14807,15704,23728,29917,30395,29926,16975,19014,120684,19724,19154,29466,26956,4568,4692,80761,247357,818321,44692,185986,4776,3693,98595,116329,86843,111099,23446,18005,22576,16461,21742,20183,7723,7295,0,
3361,12063,17574,16493,26161,30683,24228,27483,9145,13836,14772,18132,18778,33800,32059,4802,5438,83494,281712,654925,37636,217465,4260,4314,82747,101043,78297,109805,19309,16361,23033,17640,21103,21243,6371,5258,0,
3362,9261,14424,14983,27288,28867,26144,30530,14653,24390,11066,20077,20101,31009,27290,4572,3455,88533,252635,769594,45805,197224,5648,3949,85155,109512,80672,109085,21766,15868,21291,15778,22274,22546,9912,8141,0,
3363,9018,16609,15876,24766,25755,25299,27212,19623,8191,18149,16232,17220,31669,29553,4433,3286,67439,213991,722907,43942,186738,4934,3949,85313,110695,78169,102875,18635,17244,23063,17226,21853,19419,8256,6241,0,
3364,11662,15651,13906,23172,25911,24033,29859,6252,20283,11500,19906,22613,29982,27543,2557,3861,86239,218534,736569,45153,177506,3625,4234,81322,101607,79925,102550,21046,15546,21762,13952,20805,19368,9530,6122,0,
3365,8033,17322,19397,23191,29062,22416,29194,13856,17368,15364,18348,17193,35321,33864,5020,4854,82571,216795,655634,46872,193632,4618,5092,71861,105843,69256,107455,18314,16412,18615,16172,19513,20444,8140,9558,0,
3366,12364,15404,16006,25350,28536,24709,33301,16852,19549,19152,19444,19739,33155,30720,4933,4854,89598,260162,673036,37217,211497,4862,3678,83483,223622,75496,113906,20219,16686,22641,15357,22738,20759,7368,7109,0,
3367,8945,16700,15583,22770,27292,27312,26282,12566,15121,19531,18186,15931,30234,32621,5121,5803,71849,246286,622555,45583,198083,4050,4637,67956,105624,80174,108369,20968,14280,21619,15738,22207,21242,7003,6448,0,
3368,10660,14673,15379,25279,29515,25604,31873,17339,23851,23468,23264,22884,33643,32283,4602,6410,89853,398213,757257,40773,197406,4479,5002,85212,107671,85786,109640,21079,17121,20944,18469,19891,21994,8456,6515,0,
3369,10155,18462,15033,26976,27029,26324,30125,20367,15700,9626,21708,18191,26166,29797,6163,4023,88327,339721,675536,41633,182261,4089,4042,91565,110242,88520,109721,23249,15905,23272,17285,20665,19038,9922,5260,0,
3370,12133,16192,15733,27389,30669,25688,29485,22769,23970,20439,21757,20284,32285,32465,4380,4037,96378,342746,659050,40126,197530,5234,6223,87892,117046,82950,115975,24138,16092,20201,18307,25098,19861,7872,7390,0,
3371,7923,17166,19596,24283,28191,26480,29938,17092,15663,15882,17751,17291,30703,30157,5189,4617,65056,333515,612774,42481,204586,5415,3774,78435,113832,80755,106939,21407,15013,20494,16540,20700,20222,6577,7295,0,
3372,12226,14822,18493,25423,28441,28158,27953,9545,10406,19271,20100,23151,34544,32694,3794,4279,92372,382566,789039,45729,189710,5009,3365,87723,107247,91445,104834,20656,16562,20436,14214,23715,19532,8341,6843,0,
3373,9325,16607,15068,30861,33493,26722,30388,19429,16671,17622,21647,21863,37132,28692,4057,3624,100085,380970,734872,50143,196032,6284,3365,78880,114696,88425,117438,20092,18837,22684,16456,23768,24104,9275,7719,0,
3374,9731,14770,18509,26560,26857,25742,27580,15364,12678,21982,18710,18979,30865,131581,5178,3392,90825,341848,679929,38167,161247,4861,5175,79222,111965,83031,99892,17735,18942,19515,16385,21583,20295,9058,7027,0,
3375,8520,15782,14823,27419,31941,24125,27530,15536,15543,19867,21161,20121,30521,28032,5267,3955,79695,372130,664278,49796,184581,4112,5250,79384,113582,80840,112096,21547,18948,20258,20084,124095,19348,9765,5424,0,
3376,10431,15863,15513,27140,28398,25028,26792,11372,11684,13305,22048,19241,26385,27954,4128,5734,74450,357822,773556,48186,168646,105692,5061,91748,99450,84780,99567,19093,18547,19892,15402,20509,20654,7149,6576,0,
3377,11609,14062,14600,27534,30597,27725,30915,20600,19435,12132,18876,22543,31724,33826,4921,2967,100703,316907,740282,38338,183116,3284,4742,76627,107293,89788,111306,22154,16364,18182,17270,22927,20735,9588,7125,0,
3378,11528,14890,20147,23185,26591,24435,30828,15976,12194,12861,18914,20354,30061,31639,5919,4835,78392,322562,703341,44703,194255,4424,5498,91505,111618,87116,113867,23266,19143,24371,17326,20471,20936,7111,6677,0,
3379,13060,17283,13523,27514,30270,29470,33881,17091,14015,21789,22794,22552,31315,34177,4933,4447,82293,402765,898360,44087,181144,4920,4306,95462,108214,97070,113826,22426,19690,121358,19597,23106,22982,10479,5037,0,
3380,11181,17706,16581,27331,29252,26972,129143,13714,10624,7700,21160,21326,27962,29511,108053,5021,93135,354279,762291,44743,178348,3843,4479,96538,108686,87888,106194,20523,15297,23845,18296,22676,21183,7710,6160,0,
3381,10593,16982,15306,26562,31930,25974,34448,16292,24216,28209,20845,20519,35769,39286,4534,4455,84114,339679,885969,48473,226520,5227,4728,96914,120714,86641,121574,23785,20700,23127,16348,23976,23159,9860,7963,0,
3382,11520,15692,16046,27395,30596,27662,28578,13079,10404,7960,19042,18984,29372,24797,4741,5027,85745,351645,724617,35206,190949,3329,3592,80356,116501,90015,117111,19400,18848,25470,17072,24351,19328,11212,4831,0,
3383,10124,15550,18018,27532,32275,30525,27027,20745,20358,25813,19161,19768,36211,38186,4010,3206,82792,283509,809494,54031,221072,7370,5051,82998,108713,87491,114849,124862,16914,20895,18232,23343,20312,11071,7281,0,
3384,10992,13397,16097,29134,30495,25195,30223,4828,18087,16309,21906,21006,28411,27450,4819,4685,81938,348884,703562,46849,179917,5184,2964,82036,102384,90790,117927,21197,16389,18935,18766,21020,21824,8586,6457,0,
3385,13046,15334,14673,27791,31575,26741,29675,23795,18867,20794,22842,22329,29012,32089,5997,3218,93277,329540,941229,34561,178388,5366,5524,88652,115025,90220,107450,19859,19511,19232,20547,21165,21678,7369,7646,0,
3386,11349,14661,13304,27150,29886,27836,29832,12998,19897,14969,23727,26180,30084,33188,4616,3880,93782,404731,845242,43826,187296,4923,4637,93854,105238,85605,107512,23495,19150,22289,16971,22536,22182,8390,8495,0,
3387,11975,15411,19613,29416,33615,27606,31397,16551,22829,18508,21519,24492,38043,36682,5481,5520,110475,288504,872037,49893,208762,5053,4317,91449,126384,95867,120507,20877,20508,19959,19924,21799,22937,7201,6883,0,
3388,11094,15670,18433,28722,32741,29531,30071,16521,20487,19122,21676,21609,29841,33072,4636,6335,86694,367443,806316,46259,202906,6368,4507,86334,117816,87741,117925,19201,17535,22602,18836,23156,22433,111837,7715,0,
3389,9571,16598,121946,25271,30732,29016,30353,9041,25311,112881,20309,21352,33592,33173,4365,2887,108765,363060,819608,47693,182153,6227,4107,83750,111799,90422,117963,22759,17827,22076,19762,22513,20526,6895,6748,0,
3390,10627,17897,17750,26655,33658,27524,33662,22440,11792,18665,19413,22288,32528,33734,5343,4279,106776,328104,785637,35916,188937,6038,4505,85344,120362,84354,119246,21391,18468,21319,18532,22820,21858,10369,6197,0,
3391,8814,18507,18448,27409,32248,27615,32242,17496,25046,12395,21743,19515,33382,32936,4052,6835,123764,326596,822281,52868,204401,4755,4608,94738,118285,92767,127815,23271,17694,22810,20521,22896,21938,6138,8578,0,
3392,14123,15958,15109,25793,31944,29141,31089,16094,4190,23493,20583,21327,35406,37208,5669,3929,123727,322642,810233,55370,183820,4663,5237,91120,127890,89365,122744,20082,18709,21842,18444,26186,23284,8641,6568,0,
3393,11677,17133,17540,31758,32285,28279,29199,13627,13752,16245,21069,21057,28504,33730,4134,4030,98715,407606,768711,48657,180705,5568,4703,85012,110872,94459,115519,21367,18507,23305,17724,24420,21259,9111,5949,0,
3394,12374,117177,17794,31150,30864,28711,30312,14637,22315,19362,23191,25774,31120,36214,3974,3205,102763,405302,924936,48780,196452,6108,4388,97891,116831,99727,116820,24286,22025,22201,20963,24893,22844,9499,7992,0,
3395,11026,16706,17896,29144,30074,29289,33090,14106,18734,11504,23645,21440,32826,31493,5076,5260,95056,306663,865322,42175,210307,5365,5374,91906,123944,85050,126088,23376,17636,24605,19381,22628,20765,7529,7388,0,
3396,12225,18006,16554,28732,32394,30165,37333,19508,18775,13849,21600,22005,136410,34685,5768,3124,108380,434735,822472,45648,204911,4677,5282,103023,223332,91419,125440,21007,20252,23574,17083,24522,22228,7891,8136,0,
3397,10594,13928,15010,28177,30605,29233,27085,16982,24436,12888,23276,24103,29362,32908,6294,3549,93907,404383,684272,52754,180306,4679,4769,89904,109845,85778,107997,22692,16490,21433,16737,23372,21125,9044,7867,0,
3398,12935,18597,18703,32003,31123,27861,32280,23662,19230,19421,23025,20334,34081,31786,6027,3809,122004,352862,824001,44965,185442,4623,6925,88975,119235,91040,129564,23435,16854,22153,19797,24869,22037,8421,8634,0,
3399,10757,15554,17019,31034,33506,27627,34522,19867,26061,18129,24280,23949,35090,30324,5253,6153,111959,380136,831686,42268,192659,5746,5246,98970,123515,93386,117824,26404,15051,21653,19577,23984,22860,7793,7426,0,
3400,11767,17910,18864,28676,31333,27749,31828,14457,13891,19968,20570,20645,36313,35002,4928,5173,124311,282176,848336,44079,191602,5677,4381,90933,127341,88787,130158,22591,21296,23770,17990,23406,25525,9991,8136,0,
3401,13591,16381,17645,27605,33677,29124,34372,27278,15070,14149,22543,20635,37939,39373,5987,5666,132093,408984,767576,37212,202115,5249,3313,91442,125412,90508,118300,23352,20741,20997,16928,24963,23344,9954,8022,0,
3402,11109,19259,17842,32643,32592,27792,37340,22789,23681,15136,22957,23330,34401,138442,4841,5098,135506,358411,878367,43889,203294,107453,4720,95179,135972,98467,130603,24687,20968,23926,20080,24968,24652,10123,8144,0,
3403,9542,19452,19703,27809,36022,26361,33985,15225,18999,18570,20411,20914,37454,39037,5778,5122,133735,376709,755941,50000,183001,4209,4389,84060,118012,88065,130834,20412,18477,25776,15869,22690,22537,8070,9296,0,
3404,9889,17634,16301,26393,31212,28672,33342,22497,22164,11661,22474,20894,38380,37087,5812,4504,132136,329931,781605,54874,187568,5166,5524,96328,125120,89053,125477,25929,18828,23745,16814,23706,24804,9028,7666,0,
3405,10681,19407,18973,27287,28087,27722,29032,15806,15975,19016,23885,20530,31891,32483,4552,4361,146545,333428,800529,42478,167757,5271,5607,96109,125136,95257,122393,23468,18100,21081,19267,24995,22458,8195,8585,0,
3406,11870,16790,16886,31079,33023,32039,33982,16168,26332,20372,22286,23993,35908,35040,5346,4455,145080,323959,918247,41634,189880,4828,5382,102147,129877,95386,123161,24208,19757,21209,19969,24272,21026,7990,8908,1,172.20.1.190
3407,9945,15950,16706,28188,31657,26959,32128,22404,15273,20234,18570,19928,29375,29687,5671,2643,123348,330911,835171,36493,183101,5029,4456,88270,121326,100631,131509,21747,18224,20813,18985,22457,20761,7960,8413,1,172.20.1.190
3408,11749,14204,16994,27453,133818,26427,32308,11152,23659,15702,23997,20476,35079,33695,54188,3805,152247,362233,771192,35784,191091,5070,4976,94180,120436,91088,121815,19448,18774,22175,18620,24656,24625,7687,6716,1,172.20.1.190
3409,9831,18492,20298,29874,32295,28565,132259,25737,118126,13917,21304,19276,36972,34254,6368,4767,137819,259731,817092,49630,196682,4542,3701,93314,130783,98568,126280,24367,18595,123670,19031,24854,21398,9110,6703,1,172.20.1.190
3410,10060,16859,17290,29569,32151,28549,34039,12897,27282,31420,20263,22350,36590,32868,5786,5947,131356,374703,835766,36245,192819,4819,3983,78121,113731,89335,124040,22456,18005,24385,19665,23763,23432,10692,9049,0,
3411,12321,17850,19920,27171,32355,26660,33145,19114,15949,16127,20139,22611,33567,30899,5886,3948,120544,368236,825224,52245,185106,6201,5524,95475,128538,98806,124970,125143,19095,23299,18534,22872,21991,9275,4498,0,
3412,11336,16080,17947,27272,29153,31312,31029,8993,25037,16501,26439,21296,31965,36806,6550,5429,133524,347069,752989,56155,178442,4434,5175,98786,119816,95572,114225,25213,18737,23641,15550,23999,22670,8297,8800,0,
3413,9743,16581,15503,28774,28558,28540,33524,23425,20568,28560,19094,18782,31712,34647,6911,5361,123065,434891,741858,43832,183981,4678,3246,93406,129541,96970,120799,23388,21314,26596,20575,24873,22439,8314,8737,0,
3414,12383,19860,22695,27382,33709,26061,32022,14218,8663,20445,22991,20863,36401,40718,5289,3854,132026,340019,776710,49491,188362,5009,5987,92280,129873,86606,126992,23660,16326,22995,18943,21942,23369,8970,7134,0,
3415,10520,16761,18632,29379,36547,29214,35309,16060,15478,23889,21622,23603,34198,40924,4838,3643,135153,368689,819568,57059,194027,7368,4982,92127,126485,91109,122891,25171,19143,23522,17541,25772,23845,9039,8720,0,
3416,12679,20861,121476,26911,34529,30318,35172,21805,7203,116261,24088,23720,33843,39496,4259,4929,137472,399764,813232,50761,230775,6072,3967,106714,142237,100616,142433,25832,20823,25964,22870,23509,23620,6899,7897,0,
3417,11166,17572,17186,31951,34640,31095,34961,17223,20049,17474,23504,27259,37811,36066,3974,4361,121840,458674,863596,52530,212955,5551,4185,99427,133420,103402,130747,27594,19288,25872,15757,24566,22924,9155,8453,0,
3418,12428,15475,17236,29787,32707,31752,33574,18791,27507,22867,19848,20994,34877,32995,3865,4624,126299,367152,755925,42958,192103,6032,5313,91903,126951,85509,120241,24786,18017,22826,20818,26913,24494,112949,9113,0,
3419,9836,22104,18536,25725,30613,27859,27578,12029,11463,19608,19514,23227,33995,31187,5841,2812,125101,314221,676207,40880,223743,3718,4482,84872,120535,87349,123052,22465,16000,25233,16754,21336,21713,7791,6217,0,
3420,13727,17567,15699,35067,35336,31175,33538,19204,22800,17901,21273,22351,36764,37522,4510,7497,117041,379489,856433,51415,217900,4935,5997,96398,125785,102664,232048,21903,20194,26353,21480,25722,24543,9549,10617,0,
3421,14636,19679,17426,30422,38116,32321,34338,17676,18122,25594,23353,23479,35534,36722,6851,5835,122437,280186,956413,49768,228363,6962,6335,99614,136025,100024,138173,24969,20530,26228,20160,24949,23327,8285,7694,0,
3422,10799,19574,17316,31530,34119,30630,33197,20106,17044,21929,22488,22936,36512,40259,4591,3380,125395,457131,848291,41195,199857,6271,6318,94619,126469,93105,125761,23834,18347,23380,19367,26005,22272,8197,7792,0,
3423,14376,119719,16759,30723,32762,30133,33319,12228,26625,14938,23130,17219,37574,37473,5463,3324,140909,375910,737617,48675,215558,4190,4190,102901,134490,97956,137088,25950,22050,22803,19088,22449,23954,9191,6366,0,
3424,10823,21373,20327,30905,34422,31259,37758,31402,21541,13313,25722,23211,36441,39444,4533,4883,129738,475817,772006,54683,223934,2432,4722,94674,228865,100831,139027,26118,18967,25640,20101,25697,26375,6933,9028,0,
3425,12053,18428,15813,33513,32983,29691,36284,20910,17230,22613,20038,22306,35427,32421,4692,4578,133134,296873,875698,53998,208190,6473,7477,103351,135694,96713,134829,22722,20273,24593,19729,26408,25373,10187,7398,0,
3426,13179,19528,20090,30805,32764,31067,30413,10964,21365,24021,24601,24677,33936,33272,4691,5211,112853,420577,870733,43393,205551,2951,4495,99619,112970,101832,120441,23726,21324,23614,17709,125428,23754,8353,8591,0,
3427,12477,18291,17360,27624,35020,30360,35518,25305,21666,21499,22170,19117,39759,37983,6456,4846,140901,336528,722067,38319,205015,6789,5780,96900,136964,85366,127334,24123,19983,23923,18337,24556,25086,9663,9358,0,
3428,13176,19506,16935,29078,32131,30656,32484,14068,20153,21239,21419,23737,31691,31835,6837,4810,122797,414964,708654,47150,190101,110086,4133,97262,129590,100693,132666,25450,19169,26112,20868,24058,22423,9583,7099,0,
3429,11446,17945,17519,26088,33293,29018,36896,23709,25768,18222,23038,25978,38977,36893,5297,6260,124603,378816,870386,43201,186229,5615,6724,82982,125198,90483,124499,23143,20512,20128,17093,24242,23825,9998,6879,0,
3430,11687,20722,21125,29211,33814,30262,36245,22103,15220,19790,22187,19907,37208,35308,4378,5922,127706,389403,764877,44532,227380,4146,4844,98484,138367,98665,129196,23542,19274,24868,20396,24293,23834,9699,9104,0,
3431,12572,17527,16017,31231,33096,31097,31756,29919,25372,34505,23232,20435,40265,37349,6639,4481,116984,336722,767006,44646,208099,6321,5315,88233,124244,83347,123829,21851,21066,23118,18462,26690,24163,12486,7529,0,
3432,12236,20798,19242,29336,35272,30470,34366,18623,21471,16041,24562,23597,34390,36637,4932,4192,129609,430884,899501,41233,209735,5883,4968,100233,135690,104336,132294,25346,21839,28526,20550,24979,23964,10685,9284,0,
3433,12288,21619,20818,29902,32971,28517,34103,15777,21754,23627,22937,22045,44425,39457,4525,6166,136570,340713,877455,51501,189326,6108,5488,96603,129386,91414,127409,24040,19113,22918,22177,24595,22342,9556,8978,0,
3434,15438,16619,13842,29891,33946,31936,31143,13645,114523,21390,25032,25088,32535,32785,6753,2711,142801,420678,860032,47125,168109,4859,3212,95761,122698,89267,122205,21367,19740,23479,19958,25483,22513,10183,7055,0,
3435,12262,21303,20000,31160,33310,30739,34166,19864,14414,17189,22226,21597,39907,37769,4783,3786,133572,349311,908467,44515,203716,5191,2964,105226,130889,99599,135117,28271,21692,23783,21219,25318,23197,9026,8393,0,
3436,9562,18142,17411,28822,34803,27740,33553,18787,19144,27913,22900,22464,37452,37311,107757,4308,122629,364774,733305,45141,203072,8102,3727,86389,137277,87403,124411,24895,18108,123854,17078,23271,23144,11530,10985,0,
3437,11787,17296,18733,27177,31670,28666,33298,14039,22698,20101,20810,19089,38704,34866,5819,6410,135955,386192,807740,43075,202457,5269,5840,99588,127877,96306,134406,25042,21316,27000,20327,23496,23687,8133,9677,0,
3438,12096,17891,16090,27672,133632,29169,135989,18296,17698,15546,19178,20425,35957,31482,5778,5128,111775,263929,751629,38767,204905,7390,4050,86866,113476,84767,110344,19932,16886,22726,16130,22207,23564,10313,6749,0,
3439,13269,18495,17236,30454,33070,30238,36508,18125,28491,16938,23543,21299,36352,33690,4970,4136,149320,357879,871258,39335,206572,4993,5605,97300,137090,94745,140406,23763,21477,24947,23101,24395,23275,11060,8809,0,
3440,12764,18918,18049,30798,32416,28600,30029,17117,26091,19414,23998,21014,34904,33930,7048,5929,138066,387478,786334,42479,196001,7477,5912,95902,123199,94989,125979,23354,20198,23115,17704,24126,22824,8051,7105,0,
3441,13278,21041,15805,28480,36310,30791,35323,32019,16442,24548,25502,22440,39517,39257,3866,4605,141951,370721,891116,61059,178167,8141,6418,92012,134490,96450,128845,24090,22227,22557,18228,25575,23728,11502,6473,0,
3442,11650,19105,18712,27095,31703,27838,33211,12492,20482,17106,21481,21502,30397,32195,5072,3218,119432,386101,792482,41643,171041,4739,5175,87732,117398,93574,119314,22309,18477,24346,17788,24861,23598,8193,9045,0,
3443,11679,17312,18818,31081,32176,27739,31564,21951,23962,20849,21098,22393,34258,33345,5451,5760,109957,385214,835644,40773,184997,7396,6464,92279,116667,91373,120799,26153,20744,24369,16984,23828,22920,111785,8915,0,
3444,11169,17347,17992,27215,33461,30541,33300,19095,10552,120892,21174,18651,36268,34124,3815,6241,126195,334340,665795,41128,197390,4673,5149,86024,122323,85333,116673,22643,17637,24036,17170,23817,24604,8058,7508,0,
3445,13626,18800,120555,28441,29191,30294,31580,7710,24402,15020,24333,22535,31471,31432,7194,7565,103810,414426,879406,43794,179178,4863,3626,97361,114339,90988,116957,23929,18518,22185,20933,21890,22818,8161,8023,0,
3446,12788,18760,16833,30610,34661,32824,35417,7409,19608,23320,27279,23368,36337,35509,4713,5516,107881,393675,875434,47226,204111,4570,6243,95710,132337,91501,120833,23126,16545,22152,21465,25809,23057,9313,10112,0,
3447,13770,20743,19792,28941,32192,27912,29475,19777,20363,14812,22549,19810,30959,30650,4666,6253,110075,323932,743954,49870,193197,4589,3999,90423,129832,94011,121366,20543,21884,25969,20353,21879,22467,10432,6739,0,
3448,10385,16306,18453,28862,30619,33298,37334,25815,22387,26567,23713,26143,35265,34979,5827,5436,115223,416010,808719,42297,204341,4799,5589,96873,116483,91808,115003,21060,21472,24015,18998,24969,23586,9581,8390,0,
3449,12437,17247,16860,31390,32810,29750,32168,14420,25123,17761,25757,24287,30393,28579,5169,3880,108836,325177,1043166,45447,174382,4085,5299,99661,117610,97876,227053,24538,19671,22799,20395,26507,24064,9977,7872,0,
3450,11264,16752,16468,27893,29093,26098,28046,14274,17644,22277,22931,22627,35056,34968,4578,4162,104932,509201,834995,35418,185481,5152,6525,89748,214530,90657,112378,18130,18970,22594,17204,21979,22262,6970,8104,0,
3451,10052,15175,13449,27956,30939,28497,32670,12546,16771,19556,24420,24759,29716,29553,7070,4530,84773,323051,918137,39304,175721,5332,3337,81209,107193,89432,108227,19080,16867,17630,17419,22216,22209,10681,7641,0,
3452,12044,17047,16012,25087,29359,28665,29827,15612,13173,16858,21090,19367,134849,28942,4196,3861,94481,316038,814074,48042,190921,4517,4151,94708,112375,94442,114455,22326,21116,19972,19130,23032,21974,8649,5878,0,
3453,11830,118059,16431,29217,33196,27265,32936,18622,28302,25162,24038,27279,33856,33718,3646,5523,106490,404963,819186,49766,183317,3941,2915,84080,118500,87636,115957,19558,17532,20125,16611,126045,23262,10570,6442,0,
3454,9667,17480,18699,23143,33397,27308,29991,12696,21220,15392,18564,18451,30149,29035,5245,3868,98324,274387,775099,45576,195538,7356,5713,88144,114900,87019,115537,23144,15269,20476,19018,20408,22339,8838,8714,0,
3455,14146,16883,16094,30079,29628,27113,28921,24010,17656,17478,21527,21945,32389,33379,5360,4685,81563,401990,849250,43685,196089,5696,4355,95113,114613,97125,109149,23867,19073,20592,19549,23887,21646,7182,5866,0,
3456,10998,15727,17254,26190,28877,27031,27712,9610,15186,22771,21021,20419,31428,130056,3354,6750,96142,345732,689588,48235,196381,3523,4994,90909,114725,82433,110221,21104,18462,20887,17390,21137,21107,6081,7745,0,
3457,12351,15665,15965,24847,30957,24983,31209,18013,17173,11224,18277,22018,32059,30874,5339,4523,100136,325766,716677,44479,179585,5440,5858,89387,115053,86606,114034,24054,19221,20712,18024,22871,19389,9800,6587,0,
3458,9250,15349,15885,24292,29887,25605,29866,9495,14918,16442,20127,20995,29569,26164,3425,3936,78790,370080,755009,51171,183121,4589,4505,85349,108113,85302,110431,22832,18107,22231,17969,21448,20713,7868,9795,0,
3459,11307,16073,15199,25526,31594,25426,33794,26683,11363,20915,19338,21414,33385,35105,5341,4936,87016,326342,738699,41212,197469,4992,5863,78387,117098,88437,111226,20969,16727,20825,18862,21676,21191,9074,7322,0,
3460,8142,16447,17646,25596,25181,23672,27137,10788,16770,16313,18336,20528,25713,31760,4877,4760,76410,194340,727593,44152,184834,4786,4580,79461,98799,76152,105644,19337,16494,19528,15257,24079,18370,8636,7980,0,
3461,11524,15932,15748,28641,28269,25336,29315,14780,19664,19746,17856,21470,32989,33972,5316,6173,94064,193694,680865,62107,197730,4716,4010,80779,114943,79953,114315,22182,16628,127070,16675,20342,20190,9086,6400,0,
3462,8530,18097,15894,28738,27742,26767,29812,14865,23283,15510,19105,18727,31023,30876,5531,2977,89636,235379,821074,48125,174373,5083,3163,77759,107567,81667,101814,20337,16019,24593,15394,21521,21285,8995,7919,0,
3463,11565,15078,13497,23765,27002,24824,28715,11388,24415,23303,19130,15491,29405,28849,5190,5579,74802,220462,700190,44150,181661,5154,5126,78933,106557,70859,103571,22293,17517,18658,16752,21625,19496,10538,7795,0,
3464,11740,16967,13881,23984,27932,27256,31492,12911,118928,13320,18596,22384,27762,28179,106451,5967,68656,249220,852000,48429,184764,5746,3900,83804,105890,83796,98094,21193,17577,21548,18805,20348,21550,9378,8314,0,
3465,6668,11189,11096,18052,21247,22405,19111,13155,11387,9958,11393,10211,23562,23180,5204,3011,39616,141786,398335,30346,131496,4915,4572,39707,64766,45421,62031,13233,8353,11541,9597,15879,14406,5717,5421,1,172.20.2.204
3466,10308,14782,15626,31406,33834,7813,37467,18392,16432,13424,18861,22752,31776,29391,5285,4646,82426,348920,733141,47074,177735,4805,7023,73099,103949,72722,105424,20141,17810,18318,17195,17424,24052,7648,7239,1,172.20.2.204
3467,10366,14133,12968,28895,133468,2659,32593,5663,12259,12855,17866,16305,22184,24725,6280,5335,43112,198763,642724,41655,182683,3956,4505,72255,88820,62486,94561,17962,14751,16316,18536,12479,23423,7149,7194,1,172.20.2.204
3468,10602,13995,14906,23933,27914,44390,27126,20329,24051,21992,20199,20176,27505,28221,4232,3955,52373,255116,693158,45780,195423,7051,3114,70224,95055,77843,99110,20521,14369,19456,16809,19799,20004,7130,6472,0,
3469,8704,13426,13945,23458,26076,24957,28500,17308,25528,15579,16195,17720,33026,30236,4477,6572,53240,131590,725452,48186,196686,4482,6061,71677,105802,77733,102643,20440,17004,20641,17377,21382,19776,9661,8594,0,
3470,10805,12015,13455,19401,23873,20157,25456,10140,10197,114621,15586,17138,22981,23619,4140,3617,43582,224511,690447,39151,137520,6814,4629,67471,84330,64197,80662,18200,13449,16742,15363,17309,18383,109903,7573,0,
3471,12699,14478,12687,24345,25061,23250,25203,21235,16552,11987,19483,19791,27289,23348,6172,3461,40198,239635,753892,48200,172804,4490,4306,75534,86840,77736,96815,19846,16676,17659,17481,19955,20962,9768,7624,0,
3472,7965,12677,15086,21086,25427,20058,25079,13606,16528,11947,15150,17260,24714,22733,4882,4429,48435,161183,659007,43343,157298,5270,5250,57723,83689,68001,86975,18294,11819,15404,14202,19650,16378,8116,6424,0,
3473,10814,12539,13063,19770,25435,20075,24887,18397,8947,13741,14783,15797,28046,24535,5487,4523,31083,112326,662429,39778,170398,4899,2956,58844,91051,63978,82002,15136,15736,18355,15101,16127,17437,8629,4258,0,
3474,10815,14770,13812,20284,27657,19800,27511,15830,6288,8934,20797,18508,26732,27588,5097,4016,45446,161589,806488,52247,176196,5540,2873,70410,92636,70547,92259,17519,15788,19410,15060,19560,19995,7111,6281,0,
3475,6109,14439,12257,18857,24091,19760,24515,10422,15750,17667,14271,12503,24604,25770,4873,3312,52198,108699,542541,44220,168978,6350,2095,61484,95002,60534,86958,13908,14823,17233,13394,18557,18510,7490,7066,0,
3476,10142,14198,13526,19433,24490,18869,22735,8410,16280,11786,15753,14962,27998,23679,5426,4941,43193,108428,693306,57154,157272,4839,4174,59787,89320,63552,188084,17329,14462,19704,15165,17684,17579,8308,5922,0,
